,p0,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,time
s31,-0.016209118057282642,-0.04788617736321652,0.1426343172232304,0.011936798674298263,-0.002838254214858675,-0.0787661128627954,-0.0018220785949742432,-0.02788603456224798,-0.010586582682674846,-0.0034187035304341987,0.013976333232892487,0.07698912717033891,0.050673838367166005,0.023974580179140417,-0.03374344802371859,-0.06408805122856537,-0.059264300135167154,-0.058665182003881364,,,,-0.11088980924200124,-0.043028982851405904,-0.010866280450053386,-0.03627201070318462,0.043611889717928363,,,,0.2537223129092555,0.2228498737491623,0.1354534100832893,1.0,-0.23473111826210455,,-0.026765965480536214,-0.026765965480536214,-0.08124423465196595,-0.035195195782545395,0.011042244682321815,-0.0673975445615725,0.07079585985680091,,-0.008751995109297856,-0.008751995109297856,-0.031739707558597015,-0.02340739771032326,-0.0373287814919075,-0.005345321245168163,0.05247923839900853,,-0.018970438953906644,-0.020339305834939876,-0.0012507143179461494,0.003791257545569187,0.012759347340736782,0.011842900848378576,-0.061274268173264756,,-0.03787538482826224,-0.03685142360296827,-0.022135056768284082,-0.021869855595383726,-0.07236213070087294,-0.050501347000194236,0.013768582973740917,,-0.02586135878906865,-0.02586135878906865,-0.016155241408042188,-0.0334207060908344,-0.024209761985342967,0.002432256645556059,0.012677613953090769,,0.00476799969659738,0.00476799969659738,0.019144562813216862,-0.017642197051300868,-0.022932481336627297,0.02713412544999204,0.004271654638277046,,0.006490616739699864,0.006490616739699864,0.032218486010650145,-0.0020301327966664425,-0.0040214095318843405,0.0005657477392164594,0.014804612219007527,,-0.008188437647025452,-0.008188437647025452,-0.004777087782882438,0.022863048689578728,-0.010384052213358906,0.0060497589656788855,-0.019716435876572368,0.04974117888307794
s32,0.02088191080319693,0.025226403893891667,-0.26000697023283265,-0.0672711140793309,0.06700910391040701,0.11439828243827975,0.04020358077932418,-0.08580865663082135,-0.0036834935529334294,-0.05070338180731029,0.051370892709288074,-0.03550307271093541,-0.04590991363754755,-0.000519033818706723,0.10194136755058113,0.1530212984993777,0.14637481509573597,0.17720250055803108,,,,0.07310560131391862,0.2857947625477108,0.08773039890145537,0.0762514108048978,-0.31214879268261075,,,,-0.3127802827626236,-0.15213713924677638,0.05526629529593698,-0.23473111826210455,1.0,,0.02735431501575,0.02735431501575,0.2169467782987662,0.10419959946657638,0.007431824406526177,0.30517844465337024,-0.3503995680298963,,-0.05819274178592269,-0.05819274178592269,-0.041878029853135754,-0.05575669164896243,0.008843729289836778,-0.05622015098310382,-0.044383683809545306,,-0.036564245881931134,-0.03165975648045404,-0.01614303134740071,0.040671871040246436,-0.08531633768718722,-0.1419425792887987,0.12632080033473791,,0.003509025023530637,-0.0005731469141915559,0.022659353986667626,-0.01591304135425609,0.01817300103944939,0.03549210142827997,-0.07141681864695085,,-0.0823946949985032,-0.0823946949985032,-0.08334779310611681,-0.046097314307884156,-0.020110044089706257,-0.10710219980952079,-0.077131001536721,,-0.08574282265200368,-0.08574282265200368,-0.0501132211767947,-0.03318537386862822,-0.027581417228673504,-0.1084243445999165,-0.01790631262419998,,-0.0677345306334204,-0.0677345306334204,-0.04003721778869898,-0.03388888830626528,-0.05882254850805952,-0.031923377668437815,-0.0263220651581259,,-0.005140736423911469,-0.005140736423911469,-0.030810798890972647,0.013246016623719747,0.0021349016639983266,0.0018463437585727925,-0.015403782214377654,-0.028644686371159155
s33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s34,-0.005172958251438769,0.01148751072203274,-0.0668440199363711,-0.005296814732870486,0.02436433238658367,0.009058570020043712,0.029068758952915386,-0.0060055909347844485,-0.006005590934784374,0.015314395540989383,0.029692471748400593,-0.04358780487345816,0.0029828581808092696,-0.018860104394207298,-0.009048755980705273,0.011379082131931527,0.024053598943399236,0.01929510808473282,,,,0.021168423462786044,0.01720189064936424,0.0009714698744799115,0.021922896935091425,-0.017058960400168348,,,,-0.052353468496200636,-0.04214607015112127,0.0030941316430128686,-0.026765965480536214,0.02735431501575,,1.0,1.0,0.0438752725620678,0.04832175390232943,0.06202613022890935,0.06040371562013213,0.05759313032411919,,0.25715703863241174,0.25715703863241174,0.03848536702319709,0.04947496138233277,0.06639937988781364,0.05270413867829781,0.05712335669843881,,0.12663141267774092,0.12804919106986148,0.031028312032735202,0.049580561855349224,0.05531444761219354,0.03758447164000101,0.06545343827681836,,0.07340584325430628,0.0728929061153042,0.02857385960062944,0.037391712750875244,0.04487728012390979,0.03553160342875937,0.040004245303855025,,0.042091457051304765,0.042091457051304765,0.018703104162174824,0.025543501923960595,0.030898508865758102,0.023620402002684053,0.02854078165103258,,0.025988984226064604,0.025988984226064604,0.013688845711971848,0.015494405047008126,0.019585743042664264,0.016803918676323398,0.018334106530393024,,0.01434359365262681,0.01434359365262681,0.007098202045644878,0.00983705150626294,0.011186807624940086,0.009699827514352655,0.009490640503947666,,0.007803043172913576,0.007803043172913576,0.004079925431285991,0.005192588428074001,0.006421969609484193,0.005553962370335319,0.00555396237033533,-0.014690690057238916
s35,-0.005172958251438769,0.01148751072203274,-0.0668440199363711,-0.005296814732870486,0.02436433238658367,0.009058570020043712,0.029068758952915386,-0.0060055909347844485,-0.006005590934784374,0.015314395540989383,0.029692471748400593,-0.04358780487345816,0.0029828581808092696,-0.018860104394207298,-0.009048755980705273,0.011379082131931527,0.024053598943399236,0.01929510808473282,,,,0.021168423462786044,0.01720189064936424,0.0009714698744799115,0.021922896935091425,-0.017058960400168348,,,,-0.052353468496200636,-0.04214607015112127,0.0030941316430128686,-0.026765965480536214,0.02735431501575,,1.0,1.0,0.0438752725620678,0.04832175390232943,0.06202613022890935,0.06040371562013213,0.05759313032411919,,0.25715703863241174,0.25715703863241174,0.03848536702319709,0.04947496138233277,0.06639937988781364,0.05270413867829781,0.05712335669843881,,0.12663141267774092,0.12804919106986148,0.031028312032735202,0.049580561855349224,0.05531444761219354,0.03758447164000101,0.06545343827681836,,0.07340584325430628,0.0728929061153042,0.02857385960062944,0.037391712750875244,0.04487728012390979,0.03553160342875937,0.040004245303855025,,0.042091457051304765,0.042091457051304765,0.018703104162174824,0.025543501923960595,0.030898508865758102,0.023620402002684053,0.02854078165103258,,0.025988984226064604,0.025988984226064604,0.013688845711971848,0.015494405047008126,0.019585743042664264,0.016803918676323398,0.018334106530393024,,0.01434359365262681,0.01434359365262681,0.007098202045644878,0.00983705150626294,0.011186807624940086,0.009699827514352655,0.009490640503947666,,0.007803043172913576,0.007803043172913576,0.004079925431285991,0.005192588428074001,0.006421969609484193,0.005553962370335319,0.00555396237033533,-0.014690690057238916
s36,0.03413482251767336,0.0558158692351663,-0.055124291811067976,0.04499060968954717,-0.08101758372964206,0.14189055286956437,-0.006408438767190376,0.029847613488577274,0.11752839189172497,-0.05835382205785396,-0.03639101055872475,-0.005644579121914866,0.0462860737547924,-0.05822511099822493,-0.013948327508354,-0.006758741579003215,-0.005679844564513644,-0.01568584807888423,,,,-0.13660846931614817,0.10953018998809737,0.04962433222852098,-0.054569565080522214,-0.05902548683533808,,,,-0.13183758021901432,-0.19066831589588892,0.000254335923493674,-0.08124423465196595,0.2169467782987662,,0.0438752725620678,0.0438752725620678,1.0,-0.4189825996597069,-0.3377631891936048,0.3344360212376224,-0.25788953523948166,,0.04324169742763756,0.04324169742763756,0.09961652354137675,-0.0030035605675226384,-0.06651414718735336,-0.02404879914601022,0.05145687696711461,,0.07914458966570512,0.07344391758623123,-0.07621292189593173,0.0982434247365428,0.026979117696699872,-0.02734555650633921,0.08479044145672938,,0.0461722802245045,0.051057261757851094,-0.0025698186621227067,0.04850011751013709,0.06834298394063254,0.06072202437712884,-0.04141435083009316,,-0.03247570614883005,-0.03247570614883005,-0.04141549143965711,-0.01990502142983506,0.01169373672170982,-0.05388001808117128,-0.009435208648117683,,-0.024473390146315135,-0.024473390146315135,-0.015091003143090182,-0.0030866287226325767,-0.013798311398413554,-0.027728201691608733,0.012894992459164189,,-0.03195515813198254,-0.03195515813198254,-0.03279775924499321,-0.009600325548198162,-0.017118862680052926,-0.04374659750619756,-0.0018906233241475854,,0.028981812108800804,0.028981812108800804,-0.01524382572581989,0.02454771771281728,0.04255370926669802,0.006874327552507181,0.03081651215254155,-0.06261772014434559
s37,0.008183593714695042,-0.03610894917946078,0.002211712826959332,-0.03773481868004713,0.06567548177872622,-0.090332259364272,0.020674729817098177,0.011648910888196954,-0.03814550609477571,-0.009294177014774396,0.09287583211165513,0.011784360668744541,-0.07936503096854092,0.015741114621298794,0.05815174618254596,0.0100055092737478,0.025245288586701407,0.05276248776693267,,,,0.08531572968523231,-0.00024907882169745705,0.05030009524988075,0.011391944117987232,0.030412089028778636,,,,-0.04916037945419799,0.03875209671914096,-0.06947891880094001,-0.035195195782545395,0.10419959946657638,,0.04832175390232943,0.04832175390232943,-0.4189825996597069,1.0,0.27590046678450125,-0.17280272432176763,0.004505541690273498,,-0.0477042647573251,-0.0477042647573251,-0.08773022445062251,-0.022541988110112723,0.07717235038262653,-0.035750678291472014,-0.01706170918160494,,-0.021282635885173443,-0.022932137754953116,0.05103607716250421,-0.022747500397489986,0.008220259342895652,0.01753179793458014,-0.023674876111044938,,-0.04060421284726732,-0.03936783430162216,-0.005079934650852388,-0.01966249088641343,-0.0327781867683303,-0.024573991848652433,-0.03294852404784325,,-0.037634458500109845,-0.037634458500109845,-0.010730564796267234,-0.03394895344512356,-0.01046513799960264,-0.04820720129133077,-0.051839419580676026,,-0.039345940990861396,-0.039345940990861396,-0.005604133233074766,-0.014404804893046425,-0.018616690052517777,-0.019242961447896244,-0.03519515216290771,,-0.027365660814092505,-0.027365660814092505,-0.005874037646926219,-0.028510911561108326,-0.03338462189556442,-0.00733111314490326,-0.002170144440145597,,-0.016890933338974942,-0.016890933338974942,0.00013605437071898815,0.016138255327692374,-0.02207294995620407,0.00616187056017386,-0.04822574529678466,0.039251733065866774
s38,0.0029772351946130314,0.016398171318173504,0.011849626068972581,-0.05277088089150995,0.09636938020472084,-0.10248363429809546,-0.026144975158482818,0.02834137069248588,-0.04084527613387588,0.017621432619310567,0.03199669653197995,0.08176250865704912,-0.047666159700600286,0.023221951580123152,-0.014944039977010477,0.0032730013547207703,0.0009492760337622563,0.012136228194585688,,,,0.09870017686544319,-0.06714558661344072,-7.549694199452261e-05,-0.05255290316710084,-0.0036654111534671426,,,,-0.0410198007773888,0.09296003345125044,0.004249850123424745,0.011042244682321815,0.007431824406526177,,0.06202613022890935,0.06202613022890935,-0.3377631891936048,0.27590046678450125,1.0,-0.19795688641787537,-0.0887664197047466,,-0.0542949724150432,-0.0542949724150432,-0.05994987402452503,-0.03657282795734022,0.04909992668345604,-0.03693696936204539,-0.00014398934614799717,,-0.002587468664201836,-0.009698894032164196,0.07033950420220468,-0.020600637382092342,-0.02091889472505556,0.0494583006886593,-0.048173399442891306,,-0.011614233342539904,-0.005993612393338958,-0.025378515713241342,-0.02372154080750851,-0.0334464867240078,-0.00024740544311951295,-0.006727307195699974,,0.0015520159605922985,0.0015520159605922985,0.007110466937603045,-0.012895896323221908,0.00802325105405374,0.04272652000747965,0.003905161092533395,,-0.010060170426242215,-0.010060170426242215,0.009961753254260393,0.00396589048656902,0.0018364736396814317,0.015196855916895907,0.0011844454846834192,,-0.01059778678789409,-0.01059778678789409,0.019344772309152228,-0.019383015361691593,-0.004219007608032098,-0.006390389553559388,-0.013177049448912414,,-0.03141977265379129,-0.03141977265379129,-0.016210195687564176,-0.005103137258949214,-0.020978526008208605,-0.016253807065083805,-0.03136753666778255,-0.013473885400917113
s39,0.010624662568607226,-0.04990538431402121,-0.09381494611845766,0.013468305169559552,-0.059687830609834874,0.11753905031426892,0.035563721132464476,-0.03551974314354617,0.02259808714080701,-0.06116123544925965,-0.03306981051472045,0.0032493375471253382,0.03479634033107378,-0.045031931660231166,0.017482923624820623,-0.0009171906411363284,0.0014066512507495777,0.017726776153968827,,,,-0.14199645867403976,0.1472814974881516,0.050409243594189114,-0.0496393158901325,-0.11460251133281572,,,,-0.15459624177401,-0.08769401991136745,0.06915676322372548,-0.0673975445615725,0.30517844465337024,,0.06040371562013213,0.06040371562013213,0.3344360212376224,-0.17280272432176763,-0.19795688641787537,1.0,-0.2994479174408297,,0.06301809692497216,0.06301809692497216,0.018560885897691906,-0.022115398903124257,-0.11172203489182088,0.022985887616946168,0.09406840655081683,,0.057413146337764724,0.050951404973979084,0.01801655909889715,0.06478420981779769,-0.022943043259712814,-0.022706053328359902,0.08913301775114935,,0.028441300489531314,0.033829846232848196,0.026013085558086235,-0.010597332176740333,0.0529755314140969,-0.006793396996892777,-0.06067195123525936,,-0.051580104171670325,-0.051580104171670325,-0.08456151117150794,0.013462991434802646,0.016324172903586034,-0.07257076616085167,-0.0014965831338662355,,-0.030946628204703605,-0.030946628204703605,-0.006465166306469184,-0.003622109242892798,-0.02482985747607373,-0.030806998562182365,-0.018095693974508005,,-0.025820867936468053,-0.025820867936468053,-0.007300617150270289,-0.015126428989093428,-0.014759606218087324,-0.04178717371980787,-0.013561891447124287,,-0.006357386769700307,-0.006357386769700307,-0.02469356999675843,0.02944234001974297,0.0014607961975003278,0.0012633518383002057,0.008820352773494636,0.03355466448429908
s40,-0.013560258720143594,0.0002822061603067958,0.07689842844771744,0.025972848491463193,-0.0011572792370192228,-0.05276005421172582,-0.04370532035441967,-0.004466327391233922,0.006623654901447519,0.0479725317898715,-0.013494203619918575,-0.013969432069825528,0.028031630035585047,0.05541071209186899,0.019987129649009935,-0.014119173739710479,-0.011748959583240669,-0.0009279856576295652,,,,0.06273159011162784,-0.08490362812390319,-0.032293463295467756,0.004848187995777619,0.03879459789480843,,,,0.1691850642740792,0.06755370774036268,-0.04848975718824723,0.07079585985680091,-0.3503995680298963,,0.05759313032411919,0.05759313032411919,-0.25788953523948166,0.004505541690273498,-0.0887664197047466,-0.2994479174408297,1.0,,0.009489174174215366,0.009489174174215366,0.033426160906410034,0.0581290438197885,0.03537564376555788,0.0378716578242941,-0.049690540033707986,,-0.033278591718012306,-0.029474656026151482,0.0033463780738152518,-0.10953721874283268,0.05975264508457548,0.046210549101564136,-0.10133394769059474,,-0.012660606032024945,-0.015834927805160576,-0.0014661558280593151,0.004700077538464652,-0.05053921173216161,-0.01053144261663973,0.01793654850829936,,0.04671994195558127,0.04671994195558127,0.06147485377353504,-0.0011357656111458093,-0.010398957001509081,0.061282906275281386,0.024265792312742132,,0.04602734279845558,0.04602734279845558,0.010572215209185299,0.014155439687852859,0.01852969916807465,0.06760791402159873,0.04570718776262642,,0.04663247416579115,0.04663247416579115,0.02202623453803699,0.01859369524764016,0.04399852589172783,0.04942346853375942,0.03429599080290927,,-0.027453682570048425,-0.027453682570048425,0.01950503131353537,-0.04735577667169612,-0.03293151836310512,-0.009553926085015877,-0.02469512396773045,0.015716602234087093
s41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s42,-0.0406732697698502,0.019709041758378905,0.016659451611603305,0.033007974341034745,-0.016720279844570404,0.025617131486994207,0.035200525208588136,-0.03618897555973718,-0.008565419489110156,0.02171821328258008,-0.011273695387100758,-0.030132469237117546,0.019195101150794577,-0.029459222009893617,-0.005211447988091477,-0.04221556729477891,-0.018075450771005672,-0.015614672771573058,,,,-0.03578310157230303,-0.012090486870374468,0.009275089413679119,-0.013221311440268536,0.016714481701863643,,,,0.01480245992033056,-0.009738363898548026,0.002431002844670176,-0.008751995109297856,-0.05819274178592269,,0.25715703863241174,0.25715703863241174,0.04324169742763756,-0.0477042647573251,-0.0542949724150432,0.06301809692497216,0.009489174174215366,,1.0,1.0,0.14965706257883102,0.19239201713259602,0.25820557057640864,0.20494923630552883,0.22213413641029678,,0.4924283362072551,0.49794161478468757,0.12065900353243358,0.1928026629915552,0.21509987790480148,0.146153773740284,0.2545271116237538,,0.28545142549739394,0.283456779962013,0.11111443712601252,0.14540419717745393,0.17451313159684717,0.13817083762405152,0.15556348570741826,,0.16367997265466377,0.16367997265466377,0.07273028287167344,0.09933036272233926,0.12015424127638992,0.09185205323682458,0.11098580774929784,,0.10106269835847514,0.10106269835847514,0.05323146426313378,0.06025269667675331,0.07616257811501542,0.06534496883961032,0.07129537121712187,,0.05577756583645625,0.05577756583645625,0.027602596776640294,0.03825309063511126,0.043501852737280425,0.037719471206919056,0.0369060110289819,,0.030343494443752218,0.030343494443752218,0.01586550169104022,0.02019228583315853,0.02497294899504765,0.021597551441224973,0.021597551441224445,-0.020335055437262037
s43,-0.0406732697698502,0.019709041758378905,0.016659451611603305,0.033007974341034745,-0.016720279844570404,0.025617131486994207,0.035200525208588136,-0.03618897555973718,-0.008565419489110156,0.02171821328258008,-0.011273695387100758,-0.030132469237117546,0.019195101150794577,-0.029459222009893617,-0.005211447988091477,-0.04221556729477891,-0.018075450771005672,-0.015614672771573058,,,,-0.03578310157230303,-0.012090486870374468,0.009275089413679119,-0.013221311440268536,0.016714481701863643,,,,0.01480245992033056,-0.009738363898548026,0.002431002844670176,-0.008751995109297856,-0.05819274178592269,,0.25715703863241174,0.25715703863241174,0.04324169742763756,-0.0477042647573251,-0.0542949724150432,0.06301809692497216,0.009489174174215366,,1.0,1.0,0.14965706257883102,0.19239201713259602,0.25820557057640864,0.20494923630552883,0.22213413641029678,,0.4924283362072551,0.49794161478468757,0.12065900353243358,0.1928026629915552,0.21509987790480148,0.146153773740284,0.2545271116237538,,0.28545142549739394,0.283456779962013,0.11111443712601252,0.14540419717745393,0.17451313159684717,0.13817083762405152,0.15556348570741826,,0.16367997265466377,0.16367997265466377,0.07273028287167344,0.09933036272233926,0.12015424127638992,0.09185205323682458,0.11098580774929784,,0.10106269835847514,0.10106269835847514,0.05323146426313378,0.06025269667675331,0.07616257811501542,0.06534496883961032,0.07129537121712187,,0.05577756583645625,0.05577756583645625,0.027602596776640294,0.03825309063511126,0.043501852737280425,0.037719471206919056,0.0369060110289819,,0.030343494443752218,0.030343494443752218,0.01586550169104022,0.02019228583315853,0.02497294899504765,0.021597551441224973,0.021597551441224445,-0.020335055437262037
s44,-0.009336635154524696,0.03203890746858648,-0.036661605788981276,0.009121429442872366,-0.014480153077240049,0.04966044310177539,0.003647206443501965,-0.0038719356830845264,-0.005407664350916846,-0.013607849492600603,-0.050932748244789175,0.045248647228090286,0.0036065623259167534,0.010682400708989105,-0.019667373876448548,-0.0370488284109381,-0.011850681696863732,-0.02219631966237908,,,,-0.0418898188937712,-0.011128136756681815,-0.032107973988046046,-0.01734339621781802,0.08283089548415751,,,,-0.012041417845538156,-0.0171038284412866,0.01863275904478509,-0.031739707558597015,-0.041878029853135754,,0.03848536702319709,0.03848536702319709,0.09961652354137675,-0.08773022445062251,-0.05994987402452503,0.018560885897691906,0.033426160906410034,,0.14965706257883102,0.14965706257883102,1.0,-0.3856149028069139,-0.1635184504529862,0.18708680942590755,-0.18523189402437473,,0.082625771811233,0.07965517447846797,-0.026400687191610307,0.05283213010116906,-0.009378818829486667,-0.04543415949242899,0.11778141572730474,,0.1470762014392827,0.1496984074621527,0.012046099301502187,0.10320079101579452,0.11237996098844868,0.14122352747689576,0.1053120296895594,,0.07402123409231987,0.07402123409231987,0.03768840294071719,0.04372372453783696,0.07132063294397008,0.07450570681590026,0.026404405233712618,,0.05016368771217967,0.05016368771217967,0.02967371389602242,0.031412188435568644,0.07469779684345933,0.01682998674233402,0.028838943865797727,,0.03973277039959459,0.03973277039959459,0.032725648626796056,0.014716848847687496,0.01754357333771866,0.027443622936255876,0.0571767311373808,,0.05834606849858664,0.05834606849858664,0.015018742856515237,0.05427093771746459,0.057768594227753316,0.04367025688453722,0.0436702568845377,-0.024863997737384614
s45,-0.017727440439137352,-0.024875835597559456,0.032498351749481395,0.04795760382209174,0.015824397303184357,-0.009703971929505941,0.013269626260228238,0.037897163663703694,0.011006792486960225,0.04064353527537452,-0.01435812011931631,-0.033484534236107935,0.014109371746910173,0.01298462799625522,-0.010676230719124227,-0.035325642909953256,-0.010702624443327698,-0.022745167589703533,,,,-0.03117456593146532,-0.005189628097018008,-0.010276193415203414,-0.009434406530479382,-0.04955499580110197,,,,0.013972869553361394,0.018728453144467107,-0.022968174693071115,-0.02340739771032326,-0.05575669164896243,,0.04947496138233277,0.04947496138233277,-0.0030035605675226384,-0.022541988110112723,-0.03657282795734022,-0.022115398903124257,0.0581290438197885,,0.19239201713259602,0.19239201713259602,-0.3856149028069139,1.0,0.09235165261797727,0.009372768171164947,0.06336973831411695,,0.032484262920226104,0.04173161253409664,-0.036721609513513005,-0.014190180727125974,0.07690076294699545,-0.01690738256607492,0.06200764383307888,,-0.017012384100110124,-0.024121121648788588,0.01327511583668687,0.002386248204741576,-0.01733714642921976,-0.005722113816580373,-0.0052457738486825466,,-0.04277738933497615,-0.04277738933497615,-0.020167903809232675,-0.01790061763025284,-0.035811530214634395,-0.03816635146774602,-0.05862664673132592,,-0.00827617484449266,-0.00827617484449266,-0.007435822726818933,-0.034751380394502505,-0.011477696105912021,-0.014537986255927607,0.018851009105267744,,0.039422170836742584,0.039422170836742584,0.015813801805617898,0.034552240610910674,0.033393710543792934,0.029570662646793117,0.008068700236915981,,0.030180404612917613,0.030180404612917613,0.030053773633398926,-0.0024077007659725437,0.022556905288297763,0.011778900556761332,0.011778900556762178,0.011782648525646124
s46,-0.0029079320820760675,-0.0038629121802230804,0.0027395786035431698,-0.02262557666921746,0.03913458315523609,-0.0370293865900482,0.008302103812930289,0.0025583512923397296,-0.011322968496295731,-0.02714392555568998,-0.004426472477573952,-0.029077523030428896,0.029527787374016314,-0.012520413697600175,-0.011331482612773478,0.029019110251123977,0.018891366516585243,0.012184172075251591,,,,0.06086038664534372,-0.042624277562146456,0.026937729941093162,0.08795791417299163,0.01717090616544298,,,,0.045058205123103524,-0.059208525640080216,-0.013448088830526724,-0.0373287814919075,0.008843729289836778,,0.06639937988781364,0.06639937988781364,-0.06651414718735336,0.07717235038262653,0.04909992668345604,-0.11172203489182088,0.03537564376555788,,0.25820557057640864,0.25820557057640864,-0.1635184504529862,0.09235165261797727,1.0,-0.06400257929341618,-0.15394484990517876,,0.0808229061353376,0.08768717163035086,0.025877588655509452,0.05519668462520785,0.014761689316111342,0.024604045612363342,0.03734089883495783,,0.07573063213531758,0.0706576537599167,0.04950829380583106,0.07255667023673056,0.02518028381091621,0.09214967640266933,0.018714381130064704,,0.02481640313281136,0.02481640313281136,0.01072449067426399,-0.014500694177766726,0.0007829262003477618,0.008446599586372672,0.022013219201593354,,0.015967430015807565,0.015967430015807565,0.04600544338586425,0.00106989746519321,-0.03170980698687039,0.0633459901944029,0.02545335110194722,,0.004113593209969341,0.004113593209969341,0.017467467687162924,0.004443515892133758,0.006460699811810535,0.01368516882899725,0.007757745294532066,,-0.007573145239029418,-0.007573145239029418,-0.00024104389916904188,-0.010899284081929004,-0.015045064284104298,-0.03764943000215867,0.022997681380630255,-0.007507801671936131
s47,-0.03991934795406773,0.043466125136083944,-0.003753729455051089,0.011742255752332653,0.021956877246915175,0.006164751929831391,-0.07478778387161535,0.04785837759686626,0.01847352298547134,-0.02990191660722492,-0.021418873438724395,-0.009539108575617652,0.012733169347170616,-0.00287600343101467,0.005969396102281761,0.013845926268230589,-0.005532374542441514,-0.003039088972597264,,,,0.013724265322751058,-0.05122778242326396,0.0027685647746789094,0.018568266683501707,-0.007400571425852545,,,,0.03401472348351833,0.002704295543525032,0.0018052333890446544,-0.005345321245168163,-0.05622015098310382,,0.05270413867829781,0.05270413867829781,-0.02404879914601022,-0.035750678291472014,-0.03693696936204539,0.022985887616946168,0.0378716578242941,,0.20494923630552883,0.20494923630552883,0.18708680942590755,0.009372768171164947,-0.06400257929341618,1.0,-0.07357181264641632,,0.11463439702051745,0.12557826169711622,-0.026723764365883737,0.05957330165469802,0.051950982338427404,-0.046961879308084986,0.17429190518722215,,0.12001637619318584,0.11185089429214612,0.050642161226730376,0.03259544990289981,0.07016418119887262,0.053466950180075336,0.10903440404788758,,0.11250127181437113,0.11250127181437113,0.07436077121891442,0.07645335310210581,0.08379074389339143,0.07352875050490058,-0.0006166935233427161,,0.05731838641691447,0.05731838641691447,0.020799025337363202,0.03671576721969365,0.08732744708856098,0.011755884749918568,0.0276426632695051,,0.009012757221460296,0.009012757221460296,0.00245675047999936,-0.0021105776634951848,-0.005500480729770911,0.010543563045277652,0.021103460706483484,,2.9805595737603298e-05,2.9805595737603298e-05,0.035957444734305136,-0.007624177646424076,-0.017318598788195833,0.021320599665690255,-0.024529984781605545,-0.015019376360688202
s48,0.02463509712043529,-0.024505077757075975,0.04058137563226614,0.021819290912383896,-0.049393264903438996,0.02409749980371532,0.023465371813338052,-0.014348751445614942,0.041130950984190603,0.013741652015550164,0.02864289574522363,-0.001946059314916371,-0.01859278177140531,-0.0211907057009949,-0.00903420856548146,-0.012326964752825027,-0.030040375006432203,-0.016924898842276128,,,,-0.09165230338785448,0.0808346619419897,-0.01243155707818285,-0.12161872591975928,-0.019818828254359835,,,,0.032606005107998756,0.01412838050093829,0.011150977157678767,0.05247923839900853,-0.044383683809545306,,0.05712335669843881,0.05712335669843881,0.05145687696711461,-0.01706170918160494,-0.00014398934614799717,0.09406840655081683,-0.049690540033707986,,0.22213413641029678,0.22213413641029678,-0.18523189402437473,0.06336973831411695,-0.15394484990517876,-0.07357181264641632,1.0,,0.08614033536056288,0.0803504994740872,0.12071118847684068,0.03353708521952436,0.12605800436132464,0.1933755051455754,-0.17594625088236177,,-0.0887311466455211,-0.08357105440626339,-0.07588955657360878,-0.03472899417780883,-0.0002806356266821854,-0.11880077096308995,-0.08384880349486995,,-0.06147557541511245,-0.06147557541511245,-0.057945930745802156,-0.0073154192864730285,-0.014751139301989579,-0.0024967346367517967,-0.021735764800203367,,-0.039524980821262434,-0.039524980821262434,-0.003597376109006023,-0.0038262711325752607,-0.03285672001565481,-0.03691401172798115,-0.05845260784498001,,-0.028142784819969437,-0.028142784819969437,-0.02467364883765561,-0.03664850518714494,-0.02386362000749625,-0.0462675278394224,-0.013942383005813451,,0.0007441367451355556,0.0007441367451355556,-0.0004851826093636459,0.018059809920119484,0.0007521937506537572,0.021480857987601513,-0.008817807268813668,0.006884907888175921
s49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
