-870.0,-250.0,11350238
-870.0,-200.0,11361103
-870.0,-150.0,11356679
-870.0,-100.0,9574805
-870.0,-50.0,9553643
-870.0,0.0,9553909
-870.0,50.0,9551037
-870.0,100.0,11362102
-870.0,150.0,11366565
-870.0,200.0,9517793
-868.0,-250.0,9518413
-868.0,-200.0,11351567
-868.0,-150.0,9518388
-868.0,-100.0,9588718
-868.0,-50.0,11349468
-868.0,0.0,9769570
-868.0,50.0,11313871
-868.0,100.0,11298236
-868.0,150.0,9518645
-868.0,200.0,11362448
-866.0,-250.0,9551113
-866.0,-200.0,11358438
-866.0,-150.0,9611433
-866.0,-100.0,11360096
-866.0,-50.0,11129897
-866.0,0.0,9585708
-866.0,50.0,9734315
-866.0,100.0,9553364
-866.0,150.0,11318760
-866.0,200.0,9533355
-864.0,-250.0,11343796
-864.0,-200.0,11308142
-864.0,-150.0,11284816
-864.0,-100.0,11334404
-864.0,-50.0,10196439
-864.0,0.0,9549967
-864.0,50.0,11352095
-864.0,100.0,11369329
-864.0,150.0,9536829
-864.0,200.0,11361054
-862.0,-250.0,11363021
-862.0,-200.0,11363585
-862.0,-150.0,11366046
-862.0,-100.0,11336107
-862.0,-50.0,9516451
-862.0,0.0,11364453
-862.0,50.0,11361514
-862.0,100.0,11349131
-862.0,150.0,11346165
-862.0,200.0,11361922
-860.0,-250.0,11354564
-860.0,-200.0,11362553
-860.0,-150.0,11360801
-860.0,-100.0,11363752
-860.0,-50.0,11294347
-860.0,0.0,11323075
-860.0,50.0,11338385
-860.0,100.0,9517707
-860.0,150.0,10083551
-860.0,200.0,11051411
-858.0,-250.0,9515702
-858.0,-200.0,9559409
-858.0,-150.0,10036550
-858.0,-100.0,11336315
-858.0,-50.0,11338329
-858.0,0.0,11339814
-858.0,50.0,11330528
-858.0,100.0,11280679
-858.0,150.0,11201970
-858.0,200.0,11264845
-856.0,-250.0,11244153
-856.0,-200.0,11315933
-856.0,-150.0,11318733
-856.0,-100.0,11329844
-856.0,-50.0,11320634
-856.0,0.0,11328731
-856.0,50.0,11329705
-856.0,100.0,11280808
-856.0,150.0,11316479
-856.0,200.0,11331011
-854.0,-250.0,11331133
-854.0,-200.0,11329253
-854.0,-150.0,10746799
-854.0,-100.0,11330102
-854.0,-50.0,11191782
-854.0,0.0,11172357
-854.0,50.0,11314562
-854.0,100.0,11329896
-854.0,150.0,11328779
-854.0,200.0,11326249
-852.0,-250.0,11326155
-852.0,-200.0,11331399
-852.0,-150.0,11317618
-852.0,-100.0,11326339
-852.0,-50.0,11326956
-852.0,0.0,11324512
-852.0,50.0,11327386
-852.0,100.0,11330519
-852.0,150.0,11335141
-852.0,200.0,11350083
-850.0,-250.0,11364364
-850.0,-200.0,11041796
-850.0,-150.0,11036307
-850.0,-100.0,11039086
-850.0,-50.0,11040023
-850.0,0.0,11081879
-850.0,50.0,11063138
-850.0,100.0,11218538
-850.0,150.0,11132022
-850.0,200.0,11334496
-848.0,-250.0,11331666
-848.0,-200.0,11331254
-848.0,-150.0,11333823
-848.0,-100.0,11329455
-848.0,-50.0,11326391
-848.0,0.0,11240736
-848.0,50.0,11322902
-848.0,100.0,11342773
-848.0,150.0,11336943
-848.0,200.0,9626731
-846.0,-250.0,9553040
-846.0,-200.0,9545236
-846.0,-150.0,11315254
-846.0,-100.0,11331279
-846.0,-50.0,11332750
-846.0,0.0,11335144
-846.0,50.0,11297329
-846.0,100.0,9585676
-846.0,150.0,11330741
-846.0,200.0,11329303
-844.0,-250.0,10996903
-844.0,-200.0,11045980
-844.0,-150.0,11047426
-844.0,-100.0,11166353
-844.0,-50.0,11352698
-844.0,0.0,9536126
-844.0,50.0,11361341
-844.0,100.0,11361954
-844.0,150.0,10990368
-844.0,200.0,11055637
-842.0,-250.0,11045487
-842.0,-200.0,11041778
-842.0,-150.0,11056449
-842.0,-100.0,11069720
-842.0,-50.0,11217849
-842.0,0.0,11353100
-842.0,50.0,11371264
-842.0,100.0,9713588
-842.0,150.0,9576177
-842.0,200.0,9575786
-840.0,-250.0,11295923
-840.0,-200.0,9591506
-840.0,-150.0,11359021
-840.0,-100.0,11367829
-840.0,-50.0,11366677
-840.0,0.0,11317900
-840.0,50.0,9594481
-840.0,100.0,9532256
-840.0,150.0,9548738
-840.0,200.0,9572774
-838.0,-250.0,11342690
-838.0,-200.0,11320691
-838.0,-150.0,11333190
-838.0,-100.0,11271433
-838.0,-50.0,11259351
-838.0,0.0,9554922
-838.0,50.0,11324759
-838.0,100.0,9561383
-838.0,150.0,9554532
-838.0,200.0,9553215
-836.0,-250.0,9533099
-836.0,-200.0,9534303
-836.0,-150.0,9540447
-836.0,-100.0,11009487
-836.0,-50.0,11295668
-836.0,0.0,11339588
-836.0,50.0,11324931
-836.0,100.0,11316548
-836.0,150.0,11322196
-836.0,200.0,11357895
-834.0,-250.0,11364258
-834.0,-200.0,11359745
-834.0,-150.0,11330188
-834.0,-100.0,11365367
-834.0,-50.0,11358576
-834.0,0.0,11352789
-834.0,50.0,9842000
-834.0,100.0,10590921
-834.0,150.0,11368469
-834.0,200.0,11359874
-832.0,-250.0,11366343
-832.0,-200.0,10557127
-832.0,-150.0,11312726
-832.0,-100.0,9570250
-832.0,-50.0,9580768
-832.0,0.0,9571142
-832.0,50.0,10984060
-832.0,100.0,10099323
-832.0,150.0,9562168
-832.0,200.0,9838816
-830.0,-250.0,11323512
-830.0,-200.0,11318968
-830.0,-150.0,10962418
-830.0,-100.0,11281068
-830.0,-50.0,11317567
-830.0,0.0,11187595
-830.0,50.0,9519173
-830.0,100.0,11319345
-830.0,150.0,11327856
-830.0,200.0,11314866
-828.0,-250.0,9978380
-828.0,-200.0,10603395
-828.0,-150.0,11268960
-828.0,-100.0,11360247
-828.0,-50.0,11354851
-828.0,0.0,11351426
-828.0,50.0,11297856
-828.0,100.0,11353965
-828.0,150.0,11285355
-828.0,200.0,11358050
-826.0,-250.0,9518542
-826.0,-200.0,9641183
-826.0,-150.0,10830686
-826.0,-100.0,11298659
-826.0,-50.0,11326373
-826.0,0.0,11062164
-826.0,50.0,11549447
-826.0,100.0,11334324
-826.0,150.0,11330489
-826.0,200.0,9506915
-824.0,-250.0,11338865
-824.0,-200.0,11340727
-824.0,-150.0,11331568
-824.0,-100.0,11328903
-824.0,-50.0,11317748
-824.0,0.0,11363198
-824.0,50.0,11368582
-824.0,100.0,9589275
-824.0,150.0,9724055
-824.0,200.0,9528696
-822.0,-250.0,9524936
-822.0,-200.0,9527093
-822.0,-150.0,11010654
-822.0,-100.0,11043797
-822.0,-50.0,11301130
-822.0,0.0,11232429
-822.0,50.0,11066686
-822.0,100.0,11294575
-822.0,150.0,11121714
-822.0,200.0,10819294
-820.0,-250.0,11257613
-820.0,-200.0,11305568
-820.0,-150.0,11327999
-820.0,-100.0,11325806
-820.0,-50.0,9585860
-820.0,0.0,9579512
-820.0,50.0,11268585
-820.0,100.0,11040711
-820.0,150.0,11310287
-820.0,200.0,11338397
-818.0,-250.0,11341490
-818.0,-200.0,11335661
-818.0,-150.0,11337909
-818.0,-100.0,11338784
-818.0,-50.0,11336320
-818.0,0.0,11338908
-818.0,50.0,11176280
-818.0,100.0,11256385
-818.0,150.0,11265693
-818.0,200.0,11254230
-816.0,-250.0,11257065
-816.0,-200.0,11258359
-816.0,-150.0,11255552
-816.0,-100.0,11255973
-816.0,-50.0,11184248
-816.0,0.0,11253359
-816.0,50.0,9645735
-816.0,100.0,9553542
-816.0,150.0,9719912
-816.0,200.0,9672611
-814.0,-250.0,9566303
-814.0,-200.0,9556809
-814.0,-150.0,11323985
-814.0,-100.0,9537836
-814.0,-50.0,11289931
-814.0,0.0,11364336
-814.0,50.0,11280812
-814.0,100.0,11311905
-814.0,150.0,11365463
-814.0,200.0,11362377
-812.0,-250.0,11352233
-812.0,-200.0,9727114
-812.0,-150.0,9699949
-812.0,-100.0,9535102
-812.0,-50.0,9530268
-812.0,0.0,11315252
-812.0,50.0,11338000
-812.0,100.0,11322491
-812.0,150.0,11316978
-812.0,200.0,11325988
-810.0,-250.0,11324697
-810.0,-200.0,11264293
-810.0,-150.0,11331745
-810.0,-100.0,11317723
-810.0,-50.0,11331543
-810.0,0.0,11259082
-810.0,50.0,11261267
-810.0,100.0,11327588
-810.0,150.0,11316189
-810.0,200.0,11329649
-808.0,-250.0,11128524
-808.0,-200.0,9530162
-808.0,-150.0,10901459
-808.0,-100.0,9595401
-808.0,-50.0,9548268
-808.0,0.0,9599834
-808.0,50.0,11319028
-808.0,100.0,10990667
-808.0,150.0,11186896
-808.0,200.0,11135478
-806.0,-250.0,11238553
-806.0,-200.0,11045906
-806.0,-150.0,11045869
-806.0,-100.0,10134084
-806.0,-50.0,9629100
-806.0,0.0,9578281
-806.0,50.0,9553557
-806.0,100.0,9545968
-806.0,150.0,9542102
-806.0,200.0,11274658
-804.0,-250.0,10326380
-804.0,-200.0,9587123
-804.0,-150.0,11364729
-804.0,-100.0,11349334
-804.0,-50.0,11358325
-804.0,0.0,11354054
-804.0,50.0,11352381
-804.0,100.0,11244583
-804.0,150.0,11091589
-804.0,200.0,11072213
-802.0,-250.0,10496312
-802.0,-200.0,11327137
-802.0,-150.0,11033498
-802.0,-100.0,11315159
-802.0,-50.0,9557291
-802.0,0.0,9639506
-802.0,50.0,9549141
-802.0,100.0,9564151
-802.0,150.0,11324240
-802.0,200.0,11214915
-800.0,-250.0,10391533
-800.0,-200.0,11021794
-800.0,-150.0,11039923
-800.0,-100.0,11035330
-800.0,-50.0,11031831
-800.0,0.0,11038392
-800.0,50.0,11142004
-800.0,100.0,9669991
-800.0,150.0,10862997
-800.0,200.0,9581247
-798.0,-250.0,10173622
-798.0,-200.0,11306169
-798.0,-150.0,11309331
-798.0,-100.0,11316732
-798.0,-50.0,11265295
-798.0,0.0,9585295
-798.0,50.0,11300721
-798.0,100.0,11334241
-798.0,150.0,11204272
-798.0,200.0,11332180
-796.0,-250.0,11300865
-796.0,-200.0,11329763
-796.0,-150.0,11338551
-796.0,-100.0,10088569
-796.0,-50.0,9608488
-796.0,0.0,9526489
-796.0,50.0,9935373
-796.0,100.0,11030016
-796.0,150.0,10911203
-796.0,200.0,11100197
-794.0,-250.0,11370436
-794.0,-200.0,11362872
-794.0,-150.0,11236259
-794.0,-100.0,11361887
-794.0,-50.0,11357549
-794.0,0.0,11350803
